Id,ApiGameId,SystemId,Title,Genre,CoverURL,Upc,loose-price,cib-price,GameConsoleId,release-date
298,12245,NES,Ghostbusters,Action & Adventure,https://www.mobygames.com/images/covers/l/33098-ghostbusters-nes-front-cover.jpg,,$10.76,$36.61,1,1988-10-01
299,9032,NES,Ghostbusters II,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/e/e4/Ghostbusters2nes.jpg/220px-Ghostbusters2nes.jpg,,$8.63,$31.50,1,1990-04-01
300,11992,NES,Ghosts 'n Goblins,Action & Adventure,https://www.mobygames.com/images/covers/l/43175-ghosts-n-goblins-nes-front-cover.jpg,,$10.82,$60.82,1,1986-11-01
301,37998,NES,Ghosts 'n Goblins [5 Screw],Action & Adventure,https://www.mobygames.com/images/covers/l/43175-ghosts-n-goblins-nes-front-cover.jpg,,$12.00,$61.39,1,1986-11-01
302,9033,NES,Ghoul School,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/9/9b/Ghoul_School_Cover.jpg/220px-Ghoul_School_Cover.jpg,,$20.13,$59.99,1,1992-03-01
303,12247,NES,Gilligan's Island,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/9/92/GilligansIslandNESBoxArt.jpg/220px-GilligansIslandNESBoxArt.jpg,,$13.06,$34.24,1,1990-07-01
304,12248,NES,Goal,Soccer,https://i0.wp.com/www.nintendology.com/wp-content/uploads/2018/08/goal-NES-box-art.jpg,,$4.95,$8.43,1,1989-10-01
305,9039,NES,Goal Two,Soccer,https://upload.wikimedia.org/wikipedia/en/1/14/Goal%21_Two_%28video_game_box_art%29.jpg,,$22.21,$30.75,1,1992-11-01
306,12249,NES,Godzilla,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Godzilla_-_Monster_of_Monsters_%28video_game_box_art%29.jpg/220px-Godzilla_-_Monster_of_Monsters_%28video_game_box_art%29.jpg,,$12.39,$35.00,1,1989-10-01
307,9042,NES,Godzilla 2,Strategy,https://vignette.wikia.nocookie.net/godzilla/images/6/66/Godzilla2WotM.jpg/revision/latest?cb=20120513164126,,$84.99,$183.25,1,1992-02-01
308,9045,NES,Gold Medal Challenge '92,Sports,https://upload.wikimedia.org/wikipedia/en/thumb/8/8f/Capcom%27s_Gold_Medal_Challenge_%2792_Cover.jpg/220px-Capcom%27s_Gold_Medal_Challenge_%2792_Cover.jpg,,$10.98,$29.70,1,1992-08-01
309,9050,NES,Golf,Sports,https://i.pinimg.com/736x/14/d3/41/14d341315f65f6f028f027a815820c45.jpg,,$4.37,$13.99,1,1985-10-01
310,9051,NES,Golf Grand Slam,Sports,https://upload.wikimedia.org/wikipedia/en/thumb/9/9c/Golf_Grand_Slam.jpg/220px-Golf_Grand_Slam.jpg,,$16.99,$26.03,1,1991-12-01
311,37969,NES,Golf [5 Screw],Sports,https://i.pinimg.com/736x/14/d3/41/14d341315f65f6f028f027a815820c45.jpg,,$5.84,$12.42,1,1985-10-01
312,12250,NES,Golgo 13 Top Secret Episode,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/b/bd/Golgo_13_Top_Secret_Episode_%28cover_art%29.jpg/220px-Golgo_13_Top_Secret_Episode_%28cover_art%29.jpg,,$5.09,$19.36,1,1988-09-01
313,12251,NES,Gotcha,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/7/7e/Gotcha_box.JPG/220px-Gotcha_box.JPG,,$5.22,$11.67,1,1987-01-01
314,39516,NES,Gotcha [5 Screw],Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/7/7e/Gotcha_box.JPG/220px-Gotcha_box.JPG,,$377.10,$377.10,1,1987-01-01
315,11993,NES,Gradius,Other,https://www.mobygames.com/images/covers/l/14540-gradius-nes-front-cover.jpg,,$10.89,$57.20,1,1986-12-01
316,37999,NES,Gradius [5 Screw],Other,https://www.mobygames.com/images/covers/l/14540-gradius-nes-front-cover.jpg,,$11.00,$68.29,1,1986-12-01
317,9063,NES,Great Waldo Search,Puzzle,https://server.emulator.games/images/nintendo/great-waldo-search-the.jpg,,$13.97,$37.50,1,1992-12-01
318,9068,NES,Greg Norman's Golf Power,Sports,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/GregNormansGolfPowerBoxShotNES.jpg/220px-GregNormansGolfPowerBoxShotNES.jpg,,$9.41,$19.27,1,1992-07-01
319,12252,NES,Gremlins 2,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/e/e5/Gremlins2nes.PNG/250px-Gremlins2nes.PNG,,$13.96,$40.37,1,1990-01-01
320,12253,NES,Guerrilla War,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/1/1b/Guerrilla_War_Cover.png/252px-Guerrilla_War_Cover.png,,$9.51,$28.93,1,1989-06-01
321,12254,NES,Gumshoe,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/5/56/Gumshoebox.jpg/220px-Gumshoebox.jpg,,$10.18,$54.99,1,1986-06-06
322,37990,NES,Gumshoe [5 Screw],Other,https://upload.wikimedia.org/wikipedia/en/thumb/5/56/Gumshoebox.jpg/220px-Gumshoebox.jpg,,$10.00,$44.66,1,1986-06-01
323,12255,NES,Gun-Nac,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/d/d6/Gun_Nac_Cover.jpg,,$177.33,$400.00,1,1991-09-01
324,12256,NES,Gun.Smoke,Action & Adventure,https://www.mobygames.com/images/covers/l/253224-gun-smoke-nes-front-cover.png,,$14.80,$47.25,1,1988-02-01
325,12257,NES,Gyromite,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/3/36/Gyromite_front.jpg,,$4.62,$34.90,1,1985-10-01
326,37970,NES,Gyromite [5 Screw],Other,https://upload.wikimedia.org/wikipedia/en/3/36/Gyromite_front.jpg,,$6.68,$25.82,1,1985-10-01
327,37958,NES,Gyromite [ROB Bundle],Action & Adventure,http://www.mobygames.com/images/covers/l/75247-gyromite-nes-front-cover.jpg,,$184.17,$460.90,1,1985-10-01
328,12258,NES,Gyruss,Action & Adventure,https://www.mobygames.com/images/covers/l/16161-gyruss-nes-front-cover.jpg,,$6.25,$21.21,1,1989-02-01
329,12259,NES,Harlem Globetrotters,Basketball,https://upload.wikimedia.org/wikipedia/en/thumb/f/f6/Harlem_Globetrotters_cover.jpg/220px-Harlem_Globetrotters_cover.jpg,,$8.07,$17.27,1,1991-03-01
330,9097,NES,Hatris,Puzzle,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Hatris_cover.png/220px-Hatris_cover.png,,$14.95,$34.43,1,1992-04-01
331,12260,NES,Heavy Barrel,Action & Adventure,https://www.mobygames.com/images/covers/l/191291-heavy-barrel-nes-front-cover.jpg,,$11.27,$28.97,1,1990-03-01
332,12261,NES,Heavy Shreddin',Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/7/70/Heavy_shreddin_cover_NES.jpg/250px-Heavy_shreddin_cover_NES.jpg,,$5.54,$14.95,1,1990-06-01
333,9109,NES,High Speed,Arcade,https://upload.wikimedia.org/wikipedia/en/thumb/9/9d/High_Speed_box_art.jpg/220px-High_Speed_box_art.jpg,,$9.91,$15.00,1,1991-07-01
334,12262,NES,Hogan's Alley,Other,https://upload.wikimedia.org/wikipedia/en/thumb/1/12/Hogan%27s_Alley_Cover.jpg/250px-Hogan%27s_Alley_Cover.jpg,,$6.09,$22.84,1,1985-10-01
335,37971,NES,Hogan's Alley [5 Screw],Other,https://upload.wikimedia.org/wikipedia/en/thumb/1/12/Hogan%27s_Alley_Cover.jpg/250px-Hogan%27s_Alley_Cover.jpg,,$7.11,$19.61,1,1985-10-01
336,9115,NES,Hollywood Squares,Other,https://www.mobygames.com/images/covers/l/73125-hollywood-squares-nes-front-cover.jpg,,$3.62,$14.50,1,1989-09-01
337,9117,NES,Home Alone,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/5/57/HomeAlone1game.jpg/220px-HomeAlone1game.jpg,,$8.53,$17.99,1,1991-10-01
338,9119,NES,Home Alone 2 Lost In New York,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/5/59/HomeAlone2LINY.jpg/220px-HomeAlone2LINY.jpg,,$5.30,$17.21,1,1992-10-01
339,9121,NES,Hook,Action & Adventure,https://i.ebayimg.com/images/g/UoUAAOSwvytcD5jn/s-l300.jpg,,$7.56,$21.36,1,1992-04-01
340,12263,NES,Hoops,Basketball,https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Hoops_Cover.jpg/220px-Hoops_Cover.jpg,,$3.97,$11.59,1,1989-06-01
341,14931,NES,Hot Slots,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/1/18/HotSlotsBoxShotNES.jpg/220px-HotSlotsBoxShotNES.jpg,,$824.47,$1200.00,1,1991-01-01
342,9132,NES,Hudson Hawk,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/c/cb/Hudson_Hawk_-_cover_art_%28NES%29.jpg/220px-Hudson_Hawk_-_cover_art_%28NES%29.jpg,,$13.36,$20.03,1,1992-02-01
343,9133,NES,Hunt for Red October,Action & Adventure,https://www.mobygames.com/images/covers/l/175020-the-hunt-for-red-october-nes-front-cover.jpg,,$6.41,$11.99,1,1991-01-01
344,12264,NES,Hydlide,Action & Adventure,https://www.mobygames.com/images/covers/l/175300-hydlide-nes-front-cover.jpg,,$4.95,$18.11,1,1989-06-01
345,11994,NES,Ice Climber,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/d/df/IceClimberboxartnes.jpg/220px-IceClimberboxartnes.jpg,,$14.99,$72.75,1,1985-10-01
346,37972,NES,Ice Climber [5 Screw],Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/d/df/IceClimberboxartnes.jpg/220px-IceClimberboxartnes.jpg,,$16.02,$52.09,1,1985-10-01
347,11995,NES,Ice Hockey,Sports,https://upload.wikimedia.org/wikipedia/en/thumb/3/3d/Icehockeyvideogame.jpg/220px-Icehockeyvideogame.jpg,,$5.05,$13.80,1,1988-03-01
348,12265,NES,Ikari Warriors,Action & Adventure,https://www.mobygames.com/images/covers/l/93961-ikari-warriors-nes-front-cover.jpg,,$6.37,$28.86,1,1987-05-01
349,12266,NES,Ikari Warriors II,Action & Adventure,https://www.mobygames.com/images/covers/l/370579-ikari-warriors-ii-victory-road-nes-front-cover.jpg,,$6.10,$26.69,1,1988-04-01
350,12267,NES,Ikari Warriors III,Action & Adventure,https://static.giantbomb.com/uploads/scale_medium/9/93770/2361851-nes_ikariwarriors3.jpg,,$22.68,$55.53,1,1991-02-01
351,38008,NES,Ikari Warriors [5 Screw],Action & Adventure,https://www.mobygames.com/images/covers/l/93961-ikari-warriors-nes-front-cover.jpg,,$9.00,$24.17,1,1987-05-01
352,12268,NES,Image Fight,Fighting,https://i.pinimg.com/originals/35/0b/d8/350bd8b570f35b1720d45a6f08ff6e3a.jpg,,$13.00,$42.73,1,1990-07-01
353,9138,NES,Immortal,RPG,https://www.mobygames.com/images/covers/l/395031-the-immortal-nes-front-cover.jpg,,$9.45,$22.94,1,1990-11-01
354,12269,NES,Impossible Mission II,Action & Adventure,https://server.emulator.games/images/nintendo/impossible-mission-2.jpg,,$13.50,$26.91,1,1990-01-01
355,44966,NES,Impossible Mission II [AVE],Action & Adventure,https://gamefaqs.akamaized.net/box/2/5/5/49255_front.jpg,,$12.99,$29.99,1,1990-01-01
356,39510,NES,Impossible Mission II [SEI],Action & Adventure,https://gamefaqs.akamaized.net/box/2/5/5/49255_front.jpg,,$22.61,$24.49,1,1990-01-01
357,9143,NES,Incredible Crash Dummies,Action & Adventure,http://img2.game-oldies.com/sites/default/files/packshots/nintendo-nes/incredible-crash-dummies-the-usa.png,,$14.00,$31.56,1,1994-08-01
358,12270,NES,Indiana Jones and the Last Crusade,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/e/e0/Indiana_Jones_and_the_Last_Crusade_%281991%29_Coverart.png/220px-Indiana_Jones_and_the_Last_Crusade_%281991%29_Coverart.png,,$16.54,$62.65,1,1993-12-01
359,30748,NES,Indiana Jones and the Last Crusade [Ubisoft],Action & Adventure,https://vignette.wikia.nocookie.net/nintendo/images/9/97/Indiana_Jones_and_the_Last_Crusade_%28Ubisoft%29_%28NES%29_%28NA%29.jpg/revision/latest?cb=20130630234332&path-prefix=en,,$94.95,$147.24,1,
360,12271,NES,Indiana Jones and the Temple of Doom,Action & Adventure,https://www.mobygames.com/images/covers/l/73741-indiana-jones-and-the-temple-of-doom-commodore-64-front-cover.jpg,,$6.61,$23.12,1,1988-12-01
361,39513,NES,Indiana Jones and the Temple of Doom [Tengen],Action & Adventure,https://www.mobygames.com/images/covers/l/15589-indiana-jones-and-the-temple-of-doom-nes-front-cover.jpg,,$10.00,$26.24,1,1988-12-01
362,12272,NES,Infiltrator,Action & Adventure,https://i.pinimg.com/originals/d7/ba/48/d7ba4871e835e011855b019f7f2ba5c9.jpg,,$4.48,$13.00,1,1990-01-01
363,12274,NES,Iron Sword Wizards and Warriors II,RPG,https://upload.wikimedia.org/wikipedia/en/thumb/6/6d/Ironsword_cover.png/220px-Ironsword_cover.png,,$4.27,$16.00,1,1988-01-01
364,12273,NES,Iron Tank,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/e/eb/Iron_tank_cover_nes.jpg/220px-Iron_tank_cover_nes.jpg,,$4.86,$21.49,1,1988-07-01
365,12275,NES,Isolated Warrior,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/7/70/Isolated_Warrior_Cover.png/220px-Isolated_Warrior_Cover.png,,$29.24,$45.99,1,1991-02-01
366,9155,NES,Jack Nicklaus Golf,Sports,https://www.mobygames.com/images/covers/l/17146-jack-nicklaus-greatest-18-holes-of-major-championship-golf-nes-front-cover.jpg,,$3.87,$8.00,1,1989-04-01
367,12276,NES,Jackal,Action & Adventure,https://www.mobygames.com/images/covers/l/78560-jackal-nes-front-cover.jpg,,$7.87,$31.00,1,1988-09-01
368,12277,NES,Jackie Chan's Action Kung Fu,Action & Adventure,https://www.mobygames.com/images/covers/l/56227-jackie-chan-s-action-kung-fu-nes-front-cover.jpg,,$50.00,$92.10,1,1990-12-01
369,9161,NES,James Bond Jr,Action & Adventure,https://i0.wp.com/www.nintendology.com/wp-content/uploads/2017/04/James-Bond-Jr-NES-Box-Art.jpg?fit=540%2C739&ssl=1,,$22.25,$48.58,1,1991-09-01
370,12278,NES,Jaws,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/1/1e/Jaws_%28NES%29.jpg/220px-Jaws_%28NES%29.jpg,,$7.35,$29.99,1,1987-11-01
371,39519,NES,Jaws [5 Screw],Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/1/1e/Jaws_%28NES%29.jpg/220px-Jaws_%28NES%29.jpg,,,,1,1987-01-01
372,9169,NES,Jeopardy,Other,https://www.mobygames.com/images/covers/l/174665-jeopardy-nes-front-cover.jpg,,$4.64,$8.21,1,1988-09-01
373,9170,NES,Jeopardy 25th Anniversary,Other,https://www.mobygames.com/images/covers/l/78029-jeopardy-25th-anniversary-edition-nes-front-cover.jpg,,$3.46,$9.29,1,1990-06-01
374,9172,NES,Jeopardy Jr,Other,http://img1.game-oldies.com/sites/default/files/packshots/nintendo-nes/jeopardy-junior-edition-usa.png,,$5.18,$12.74,1,1989-01-01
375,9176,NES,Jetsons Cogswell's Caper,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/c/c0/The_Jetsons_Cogswell%27s_Caper.jpg,,$139.95,$307.95,1,1992-12-01
376,9177,NES,Jimmy Connors Tennis,Sports,https://upload.wikimedia.org/wikipedia/en/thumb/a/a1/JimmyConnorsTennisUSNovember1993NESCoverArtImage.jpg/220px-JimmyConnorsTennisUSNovember1993NESCoverArtImage.jpg,,$62.99,$142.50,1,1993-11-01
377,9179,NES,Joe and Mac,Action & Adventure,https://www.mobygames.com/images/covers/l/76292-joe-mac-caveman-ninja-nes-front-cover.png,,$17.00,$56.48,1,1992-12-01
378,12279,NES,John Elway's Quarterback,Football,https://www.mobygames.com/images/covers/l/17567-john-elway-s-quarterback-nes-front-cover.jpg,,$3.56,$9.95,1,1989-03-01
379,12280,NES,Jordan vs Bird One on One,Basketball,http://img1.game-oldies.com/sites/default/files/packshots/nintendo-nes/jordan-vs-bird-one-on-one-usa.png,,$5.11,$14.97,1,1989-08-01
380,12281,NES,Joshua: The Battle of Jericho,Action & Adventure,https://www.mobygames.com/images/covers/l/174560-joshua-the-battle-of-jericho-genesis-front-cover.jpg,,$13.33,$28.19,1,1992-01-01
381,12282,NES,Journey to Silius,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Journey_to_Silius_box.jpg/220px-Journey_to_Silius_box.jpg,,$20.39,$60.25,1,1990-09-01
382,12283,NES,Joust,Action & Adventure,https://www.mobygames.com/images/covers/l/205175-joust-nes-front-cover.jpg,,$7.99,$17.47,1,1988-10-01
383,9190,NES,Jurassic Park,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/e/ec/Jurassic_Park_box_art_%28NES%29.jpg/220px-Jurassic_Park_box_art_%28NES%29.jpg,,$8.58,$40.00,1,1993-06-01
384,12284,NES,Kabuki Quantum Fighter,Fighting,https://upload.wikimedia.org/wikipedia/en/thumb/2/23/Kabuki_Quantum_Fighter.jpg/220px-Kabuki_Quantum_Fighter.jpg,,$16.18,$42.07,1,1991-01-01
385,12285,NES,Karate Champ,Fighting,https://www.mobygames.com/images/covers/l/16474-karate-champ-nes-front-cover.jpg,,$5.88,$14.30,1,1986-11-01
386,39518,NES,Karate Champ [5 Screw],Sports,https://www.mobygames.com/images/covers/l/16474-karate-champ-nes-front-cover.jpg,,$5.42,$20.50,1,1986-11-01
387,12286,NES,Karnov,Action & Adventure,https://i.pinimg.com/originals/8f/18/80/8f1880d9448e44e6a83f2fc543dac581.jpg,,$8.98,$34.14,1,1988-01-01
388,9204,NES,Kick Master,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/f/fe/Kick_Master_Coverart.png/220px-Kick_Master_Coverart.png,,$75.40,$151.69,1,1992-07-01
389,12287,NES,Kickle Cubicle,Action & Adventure,https://www.mobygames.com/images/covers/l/77990-kickle-cubicle-nes-front-cover.jpg,,$17.90,$51.41,1,1990-09-01
390,11996,NES,Kid Icarus,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/b/b1/Kid_Icarus_NES_box_art.png/220px-Kid_Icarus_NES_box_art.png,,$16.53,$73.00,1,1987-07-01
391,38010,NES,Kid Icarus [5 Screw],Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/b/b1/Kid_Icarus_NES_box_art.png/220px-Kid_Icarus_NES_box_art.png,,$17.42,$72.00,1,1987-07-01
392,9205,NES,Kid Klown in Night Mayor World,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Kid_Klown_in_Night_Mayor_World_Coverart.png/220px-Kid_Klown_in_Night_Mayor_World_Coverart.png,,$204.69,$400.00,1,1993-04-01
393,12288,NES,Kid Kool,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/8/80/Kid_Kool_Coverart.png/220px-Kid_Kool_Coverart.png,,$9.65,$38.79,1,1988-01-01
394,12289,NES,Kid Niki Radical Ninja,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/Kid_Niki_-_Radical_Ninja_Coverart.png/220px-Kid_Niki_-_Radical_Ninja_Coverart.png,,$8.49,$35.75,1,1987-11-01
395,38041,NES,Kid Niki Radical Ninja [5 Screw],Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/Kid_Niki_-_Radical_Ninja_Coverart.png/220px-Kid_Niki_-_Radical_Ninja_Coverart.png,,$8.90,$24.03,1,1987-11-01
396,16437,NES,King Neptune's Adventure,Action & Adventure,https://now.estarland.com/images/products/hr/13446/096962810160.jpg,,$92.55,$189.59,1,1990-01-01
397,12290,NES,King of Kings,RPG,https://upload.wikimedia.org/wikipedia/en/thumb/d/d7/King_of_Kings_-_The_Early_Years_Coverart.png/250px-King_of_Kings_-_The_Early_Years_Coverart.png,,$8.77,$31.65,1,1991-01-01
398,9212,NES,King's Knight,Strategy,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/King%27s_Knight_Screenshot1.jpg/220px-King%27s_Knight_Screenshot1.jpg,,$6.95,$33.87,1,1989-09-01
399,12291,NES,King's Quest V,RPG,https://www.mobygames.com/images/covers/l/224591-king-s-quest-v-nes-front-cover.png,,$22.45,$46.13,1,1992-06-01
400,12292,NES,Kings of the Beach,Sports,https://www.mobygames.com/images/covers/l/51824-kings-of-the-beach-nes-front-cover.jpg,,$4.28,$11.75,1,1990-01-01
401,9213,NES,Kirby's Adventure,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Kirby%27s_Adventure_Coverart.png/220px-Kirby%27s_Adventure_Coverart.png,,$17.67,$46.78,1,1993-05-01
402,12293,NES,Kiwi Kraze,Action & Adventure,https://takeontheneslibrary.com/wp-content/uploads/2018/01/063-Kiwi-Kraze.jpg,,$24.99,$58.73,1,1991-03-01
403,12294,NES,Klash Ball,Sports,https://r.mprd.se/fup/up/56010-Klash_Ball_(USA)-1496879694.jpg,,$12.61,$20.16,1,1991-07-01
404,12295,NES,Klax,Puzzle,https://www.mobygames.com/images/covers/l/15584-klax-nes-front-cover.jpg,,$7.65,$13.05,1,1990-01-01
405,12296,NES,Knight Rider,Racing,https://www.mobygames.com/images/covers/l/169346-knight-rider-nes-front-cover.jpg,,$6.96,$16.97,1,1989-12-01
406,12297,NES,Krazy Kreatures,Action & Adventure,https://www.mobygames.com/images/covers/l/17989-krazy-kreatures-nes-front-cover.jpg,,$12.93,$34.97,1,1990-01-01
407,12298,NES,Krion Conquest,Action & Adventure,https://www.mobygames.com/images/covers/l/224596-the-krion-conquest-nes-front-cover.png,,$66.00,$98.21,1,1991-01-01
408,9217,NES,Krusty's Fun House,Puzzle,https://www.mobygames.com/images/covers/l/146966-krusty-s-super-fun-house-nes-front-cover.jpg,,$9.97,$30.21,1,1992-09-01
409,12299,NES,Kung Fu,Fighting,https://www.mobygames.com/images/covers/l/15705-kung-fu-master-nes-front-cover.jpg,,$5.59,$24.70,1,1985-10-01
410,12300,NES,Kung Fu Heroes,Fighting,https://upload.wikimedia.org/wikipedia/en/5/5c/KungFuHeroes_frontcover.png,,$4.43,$23.78,1,1989-03-01
411,37973,NES,Kung Fu [5 Screw],Action & Adventure,https://www.mobygames.com/images/covers/l/15705-kung-fu-master-nes-front-cover.jpg,,$7.24,$39.39,1,1985-10-01
412,9242,NES,L'Empereur,Strategy,https://www.mobygames.com/images/covers/l/249192-l-empereur-dos-front-cover.jpg,,$73.30,$109.95,1,1991-11-01
413,9222,NES,Laser Invasion,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Laser_Invasion_Coverart.png/220px-Laser_Invasion_Coverart.png,,$13.73,$25.29,1,1991-06-01
414,19472,NES,Laserscope,Accessories,http://jmarcosn.wanadooadsl.net/colecciones/coleccion_NES_scope.jpg,,$29.99,$77.78,1,
415,9224,NES,Last Action Hero,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/8/8f/Last_Action_Hero_Coverart.png/220px-Last_Action_Hero_Coverart.png,,$55.00,$84.26,1,1993-10-01
416,12301,NES,Last Starfighter,Action & Adventure,https://cdn.thegamesdb.net/images/original/boxart/front/2296-1.png,,$14.75,$26.84,1,1990-06-01
417,12302,NES,Lee Trevino's Fighting Golf,Sports,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/LeeTrevinoFightingGolfBoxart.jpg/220px-LeeTrevinoFightingGolfBoxart.jpg,,$3.69,$9.00,1,1988-09-01
418,12303,NES,Legacy of the Wizard,RPG,https://upload.wikimedia.org/wikipedia/en/thumb/e/ec/Legacyofthewizard.jpg/220px-Legacyofthewizard.jpg,,$4.75,$20.23,1,1989-04-01
419,11997,NES,Legend of Kage,Action & Adventure,https://www.mobygames.com/images/covers/l/260581-the-legend-of-kage-nes-front-cover.png,,$7.75,$24.99,1,1987-08-01
420,38018,NES,Legend of Kage [5 Screw],Action & Adventure,https://www.mobygames.com/images/covers/l/260581-the-legend-of-kage-nes-front-cover.png,,$6.32,$29.79,1,1987-08-01
421,9236,NES,Legend of Zelda,Strategy,https://www.mobygames.com/images/covers/l/14445-the-legend-of-zelda-nes-front-cover.jpg,,$19.56,$60.97,1,1987-08-22
422,38020,NES,Legend of Zelda [5 Screw],Action & Adventure,https://www.mobygames.com/images/covers/l/14445-the-legend-of-zelda-nes-front-cover.jpg,,$20.99,$92.04,1,1987-08-22
423,38512,NES,Legend of Zelda [Gray Cart],Action & Adventure,https://www.mobygames.com/images/covers/l/14445-the-legend-of-zelda-nes-front-cover.jpg,,$18.60,$61.56,1,1993-01-01
424,12304,NES,Legendary Wings,Other,https://i.pinimg.com/originals/ce/54/84/ce5484a576f991776d561b73cbc280e7.jpg,,$7.70,$25.77,1,1988-07-01
425,12305,NES,Legends of the Diamond,Baseball,https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/Legends_of_the_Diamond_cover.jpg/220px-Legends_of_the_Diamond_cover.jpg,,$10.80,$24.73,1,1992-01-01
426,9240,NES,Lemmings,Puzzle,https://www.mobygames.com/images/covers/l/59103-lemmings-nes-front-cover.jpg,,$22.98,$58.82,1,1992-11-01
427,9245,NES,Lethal Weapon,Action & Adventure,https://www.mobygames.com/images/covers/l/351852-lethal-weapon-nes-front-cover.jpg,,$27.28,$68.99,1,1993-04-01
428,12306,NES,Life Force,Action & Adventure,https://www.mobygames.com/images/covers/l/14449-life-force-nes-front-cover.jpg,,$12.18,$35.00,1,1988-08-01
429,12307,NES,Linus Spacehead's Cosmic Adventure,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/5/55/Linus_Spacehead%27s_Cosmic_Crusade_cover.png/256px-Linus_Spacehead%27s_Cosmic_Crusade_cover.png,,$79.49,$179.92,1,1992-01-01
430,39522,NES,Linus Spacehead's Cosmic Adventure [Aladdin],Action & Adventure,https://www.mobygames.com/images/covers/l/14723-cosmic-spacehead-nes-front-cover.jpg,,$2.23,$6.02,1,1987-01-01
431,12308,NES,Little League Baseball,Baseball,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/LittleLeagueBaseballBoxShotNES.jpg/220px-LittleLeagueBaseballBoxShotNES.jpg,,$7.53,$16.16,1,1990-06-01
432,9248,NES,Little Mermaid,Action & Adventure,https://www.mobygames.com/images/covers/l/255951-disney-s-the-little-mermaid-nes-front-cover.jpg,,$7.95,$24.30,1,1991-07-01
433,9249,NES,Little Nemo The Dream Master,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/0/0b/Littlenemocover.png/250px-Littlenemocover.png,,$7.99,$34.00,1,1990-09-01
434,12309,NES,Little Ninja Brothers,Action & Adventure,http://img1.game-oldies.com/sites/default/files/packshots/nintendo-nes/little-ninja-brothers-usa.png,,$45.00,$101.50,1,1990-12-01
435,9250,NES,Little Samson,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/0/0f/NES-LittleSamson.jpg/220px-NES-LittleSamson.jpg,,$1069.60,$2698.80,1,1992-11-01
436,11998,NES,Lode Runner,Action & Adventure,http://img2.game-oldies.com/sites/default/files/packshots/nintendo-nes/lode-runner-usa.png,,$10.95,$35.56,1,1987-09-01
437,38024,NES,Lode Runner [5 Screw],Action & Adventure,http://img2.game-oldies.com/sites/default/files/packshots/nintendo-nes/lode-runner-usa.png,,$9.99,$16.65,1,1987-09-01
438,9253,NES,Lone Ranger,Action & Adventure,https://www.mobygames.com/images/covers/l/115003-the-lone-ranger-nes-front-cover.jpg,,$33.35,$73.25,1,1991-08-01
